Product,Selling Price,Current stock,SKU,Image _url
Shipment 29 Pourpose,৳ 12.70,"8,265.00 Pieces",9992,
Shipment 31 Pourpose,৳ 12.48,"7,809.00 Pieces",9993,
Shipment 32 Pourpose,৳ 12.48,"9,029.00 Pieces",9994,
Shipment 34 Pourpose,৳ 12.28,"24,210.00 Pieces",9995,
Shipment 35 Pourpose,৳ 12.28,"4,350.00 Pieces",9996,
Shipment 36 Pourpose Part-2,৳ 12.70,"60,121.00 Pieces",9997,
Shipment 37 Pourpose,৳ 12.19,"4,350.00 Pieces",9998,
Shipment 39 Pourpose,৳ 12.52,"5,000.00 Pieces",9999,
Shipment 40 Pourpose,৳ 12.65,"5,935.00 Pieces",10000,
Shipment 41 Pourpose,৳ 12.90,"11,456.00 Pieces",10001,
Shipment 42 Pourpose,৳ 12.97,"16,856.00 Pieces",10002,
Shipment 44 Pourpose,৳ 12.40,"5,800.00 Pieces",10003,
Shipment 45 Pourpose,৳ 12.58,"18,761.00 Pieces",10004,
Shipment 46 Pourpose,৳ 12.40,"21,430.00 Pieces",10005,
Shipment 47 Pourpose,৳ 12.98,"23,476.00 Pieces",10006,
Shipment 50 Pourpose,৳ 13.29,"7,520.00 Pieces",10007,
Shipping Charge,৳ 500.00,340.95 Pieces,10008,
Shop Rent,"৳ 4,500.00",33.00 Pieces,10009,
Short Cable CR Sensor for EPSON L350 / L355 / L550 / L555 / L360 / L380 / L383 / L385 / L220(202098),৳ 200.00,42.00 Pieces,10010,
Short Cable Epson L-1390(663490),৳ 400.00,5.00 Pieces,10011,
Short Cable for Sensor Timing Disk L1110 / L3110 / L3150 / L3116 / L3156 / L4150 / L4160 / L5190 / L6160 / L6170 / L6190 (2181520),৳ 200.00,44.00 Pieces,10012,
Silicon Fuser Oil 50GM (950008),৳ 950.00,3.00 Pieces,10013,
Silicon Fuser Oil 50GM (KF9-0450-000),"৳ 1,000.00",2.00 Pieces,10014,
SLIDE CR FOR LQ-2190 Refurbish,৳ 500.00,-9.00 Pieces,10015,
"SLIDE CR FOR LQ-590,",৳ 500.00,17.00 Pieces,10016,
"SLIDE CR FOR LQ-590,(MBR)",৳ 500.00,996.00 Pieces,10017,
"SLIDE CR FOR LQ-590,(Original Refurbished)",৳ 350.00,21.00 Pieces,10018,
Soldaring Iron 60 W,৳ 707.00,2.00 Pieces,10019,
SOLENOID Pickup Solenoid for Canon LBP 3300 / 3310 / 3360 / 3370 / For HP P2015 / M2727 / P2015d / P2015n / P2015dn (Imported),৳ 500.00,0.00 Pieces,10020,
Solinoied(A),"৳ 1,000.00",-1.00 Pieces,10021,
Solinoied(MBR),৳ 0.00,"11,105.00 Pieces",10022,
Spacer Roller for Canon IR 2520 2525 2530 (Photocopier),৳ 52.00,49.00 Pieces,10023,
Speaker USB-K21,৳ 380.00,0.00 Pieces,10024,
Specker A05,৳ 400.00,1.00 Pieces,10025,
Specker A07,৳ 450.00,2.00 Pieces,10026,
Specker A10,৳ 500.00,3.00 Pieces,10027,
Specker A29,৳ 600.00,2.00 Pieces,10028,
Spring,৳ 150.00,-2.00 Pieces,10029,
SPRING CR SCALE EXT FOR EPSON L110 (1548480),৳ 10.00,32.00 Pieces,10030,
SPRING EXTENSION 1.41 for EPSON L3110 / 3210 / 3150 / 3160 (1718063),৳ 100.00,40.00 Pieces,10031,
SPUR 2nd MINI WHITE GEAR LQ-310,৳ 800.00,91.00 Pieces,10032,
SPUR 2nd MINI WHITE GEAR LQ-310 (MBR),৳ 500.00,0.00 Pieces,10033,
Spur Clutch Gear for Epson L1110 / L1118 / L1119 / L3100 / L3106 / L3108 / L3110 / L3115 / L3116 / L3117 / L3118 / L3119 / L3150 / L3156 / L3158 (1718065),৳ 250.00,11.00 Pieces,10034,
Spur Gear,৳ 500.00,0.00 Pieces,10035,
"SPUR GEAR 12.5"",FOR LQ-310",৳ 0.00,0.00 Pieces,10036,
SPUR GEAR 2nd FRONT FOR LQ- 2180/2190/590,৳ 500.00,27.00 Pieces,10037,
SPUR GEAR 2nd FRONT FOR LQ- 2180/2190/590(MBR),৳ 500.00,993.00 Pieces,10038,
SPUR GEAR 2nd REAR FOR LQ- 2180/2190/590,৳ 800.00,101.00 Pieces,10039,
SPUR GEAR 2nd REAR FOR LQ- 2180/2190/590(MBR),৳ 800.00,"1,000.00 Pieces",10040,
"SPUR GEAR 32.5,FOR LQ-310(1574521)",৳ 900.00,18.00 Pieces,10041,
"SPUR GEAR 34"",FOR LQ-310",৳ 0.00,0.00 Pieces,10042,
Spur Gear LQ-590,৳ 800.00,0.00 Pieces,10043,
"SPURE GEAR 27,5 FOR LQ-300+/LX-300+,",৳ 0.00,0.00 Pieces,10046,
"SPURE GEAR 27,5 FOR LQ-300+/LX-300+(1050415)",৳ 400.00,83.00 Pieces,10044,
"SPURE GEAR 27,5 FOR LQ-300+/LX-300+(1050415MBR)",৳ 500.00,"9,999.00 Pieces",10045,
SSD 512/500GB sata,"৳ 4,800.00",0.00 Pieces,10047,
SSD AZAK 120 GB,"৳ 2,500.00",0.00 Pieces,10048,
SSD KINGSPEC 128GB,"৳ 2,500.00",-1.00 Pieces,10049,
SSD KINGSPEC 256GB,"৳ 2,500.00",1.00 Pieces,10050,
SSD SATA 512 (Twinmos/Adata/Apacher),"৳ 7,200.00",0.00 Pieces,10051,
SSD SATA 512 GB (Apacer Three Years Warranty),"৳ 5,700.00",0.00 Pieces,10052,
SSD TRANSCEND 500GB 220Q Sata,"৳ 4,800.00",-10.00 Pieces,10053,
SSD Transcend M.2 128GB,৳ 0.00,0.00 Pieces,10054,
SSD WD 240 GB,"৳ 2,500.00",0.00 Pieces,10055,
SSD WD 256GB,"৳ 2,500.00",0.00 Pieces,10056,
Standard Office Keyboard USB,৳ 200.00,0.00 Pieces,10057,
Standard Office Keyboard USB,৳ 390.00,0.00 Pieces,10058,
Standard Office Optical Mouse USB,৳ 290.00,0.00 Pieces,10059,
Standard Office Optical Mouse USB,৳ 250.00,0.00 Pieces,10060,
Stepping Motor for HP M153 / 154 / 178 / 181 / 254 / 281 / 278 / 280 (RK2-6374),"৳ 3,000.00",0.00 Pieces,10061,
Stepping Motor for HP M153 / 154 / 178 / 181 / 254 / 281 / 278 / 280 (RK2-9761),৳ 1.00,0.00 Pieces,10062,
Sticker Print,৳ 2.80,"4,000.00 Pieces",10063,
Sticker Print Ofset,৳ 1.00,"1,000.00 Pieces",10064,
SW-92SA Synthetic Grease Fusser Film / Plastic Keyboard / Gear Grease / Bearing Grease / Lubricating Oil for Samsung / HP / Canon / Epson,৳ 350.00,0.00 Pieces,10065,
Swing Gear (MBR),৳ 500.00,0.00 Pieces,10066,
Swing Gear for HP LaserJet M501 / M506 / M527 (RC4-4180),৳ 600.00,28.00 Pieces,10067,
Swing Gear For HP MFP 435 / 436,"৳ 2,000.00",1.00 Pieces,10068,
Swing Gear FUSER Drive Gear for HP LaserJet Pro M402 / M403 / M426 / M427 (MAKE-997809),৳ 400.00,21.00 Pieces,10069,
Swing Gear HP LaserJet 1010 / 1012 / 1015 / 1018 / 1020 / 3015 / 3020 / 3030 (27T/18T 73T) (RU5-0177-000) (RU5-0178-000),৳ 450.00,10.00 Pieces,10070,
SWING GEAR SET FOR HP LaserJet P3015 / M521 / M525 (RU5-0956),৳ 250.00,20.00 Pieces,10071,
SWING GEAR WHITE HP(RU5-0307)-1160/1320/3390/3392/M2727/P2014/P2015/P2030/P2035/P2050/P2055,৳ 250.00,28.00 Pieces,10072,
Switch 8 Port,"৳ 1,000.00",-10.00 Pieces,10073,
Switch 8 Port (Murcurry One Year Warranty),৳ 680.00,0.00 Pieces,10074,
Switch For Inkjet Printer (130220),৳ 60.00,-1.00 Pieces,10075,
Switch Repair,৳ 500.00,0.00 Pieces,10076,
Tenda W311MI N150 Mbps USB Wi-Fi Adapter,৳ 400.00,0.00 Pieces,10077,
Thermal Conductive Gold Pest,৳ 150.00,20.00 Pieces,10078,
Thermal Receipt Printer (Model: POS-E801 Color: Black(000436800),"৳ 7,000.00",1.00 Pieces,10079,
Thermistor for Samsung K2200 / 2200 for HP M436 / 436  (4712-001091),"৳ 1,200.00",11.00 Pieces,10080,
Thermistor for Toshiba 2323 / 2523 / 2823 / 2829 / 2329 / 2822 / 2523AD / 2823AM / 2829A / 2329A / 2822AF Fuser sensor,৳ 700.00,0.00 Pieces,10081,
Thermistor Fuser for Ricoh MP 2014 / 2014D / 2014D (Thermistor-2014),৳ 700.00,4.00 Pieces,7015,
Timing Belt,৳ 500.00,0.00 Pieces,10082,
Timing Belt / Carriage Belt for Epson L210 / L220 / L380 / L3110 / L3150 (1577172) (DHL),৳ 250.00,20.00 Pieces,10083,
Timing Belt / Carriage Belt for Epson L210 / L220 / L380 / L3110 / L3150 (1577172) Original Refurbished (GGNL),৳ 220.00,-1.00 Pieces,10084,
Timing Belt Carriage Belt for Epson L1455 / L1450 / wf7710 / 7720 / 7715 / 7718 / 7218 (1549954),৳ 0.00,0.00 Pieces,7016,
Timing Belt Carriage Belt for Epson L1455 / L1450 / wf7710 / 7720 / 7715 / 7718 / 7218 CR Belt,"৳ 1,100.00",4.00 Pieces,10085,
Timing Belt Carriage Canon IP2770 / MP237 / MP287 / MP258 / G1000 / G2000 / G3000 / G4000 / IP2700 / G1010 / G2010,৳ 500.00,9.00 Pieces,10086,
Timing Belt Drive Belt HP Design jet 500 / 500PS / 800 / 800PS (24 Inch),"৳ 1,500.00",1.00 Pieces,10087,
Timing Belt Drive Belt HP Design jet 500 / 500PS / 800 / 800PS (42 Inch),"৳ 1,500.00",1.00 Pieces,10088,
"Timing Belt Epson R230, R230X, R210, R310, R350, RX510,RX650, RX630(INK)",৳ 400.00,2.00 Pieces,10089,
"Timing Belt Epson R230, R230X, R210, R310, R350, RX510,RX650, RX630(INK)(Computable)",৳ 350.00,40.00 Pieces,10090,
Timing Belt For Brother J100 / J105 / J200 / T300 / T500W / T700W / T800W / T900W / T310 / T510 / T710 / T810 / T910 (2756006),"৳ 1,200.00",5.00 Pieces,10091,
TIMING BELT FOR EPSON L-800,"৳ 1,000.00",-1.00 Pieces,10092,
Timing Belt For Epson L110 L130 L210 L220 L360 L380 L565 (1577172)(INK),৳ 350.00,0.00 Pieces,10093,
Timing Belt for Epson L1300 / L390 / L1800 T1100 Printer (1509572),৳ 500.00,19.00 Pieces,10094,
Timing Belt For Epson L15150 / L15158 / L15168 / L15160 (12744501),"৳ 1,500.00",9.00 Pieces,10095,
Timing Belt for Epson L800 / L805 / L810 / L850 / Printer (1551276),৳ 400.00,23.00 Pieces,10096,
Timing Belt for Epson L800 / L805 / L810 / L850 / Printer (1551276) (Imported),৳ 500.00,0.00 Pieces,10097,
Timing Belt For Epson LQ-310/300+/300+II (1050422),৳ 700.00,5.00 Pieces,10098,
Timing Belt For Epson LQ-310/300+/300+II (1050422) (Grade-A),৳ 700.00,72.00 Pieces,10099,
Timing Belt For Epson LQ-310/300+/300+II (1050422) (MBR),৳ 500.00,0.00 Pieces,10100,
Timing Belt For Epson LQ-50,৳ 700.00,20.00 Pieces,13917,
Timing Belt For Epson LQ-50 (1529656),৳ 600.00,-1.00 Pieces,10101,
Timing Belt For HP Deskjet 5810 / 5820 / 315 / 319 / 500 / 510 / 515 (749890),৳ 500.00,14.00 Pieces,10102,
"Timing Belt for Hp Deskjet GT 5810 / GT 5820 / All-in-One, Ink Tank 115 / 310 / 315 / 416 / 515",৳ 800.00,0.00 Pieces,10103,
Timing Belt For HP Deskjet Ink Advantage 3525 Printer,"৳ 1,000.00",0.00 Pieces,10104,
Toner 052 for Use lBP 214,৳ 920.00,0.00 Pieces,10105,
Toner 05A/80A Used For HP  P2030 / 2035 / 2035n / 2050 / 2055d / P2055n / 2055x / 400 / M401 / M401dn / M425,৳ 600.00,0.00 Pieces,10106,
Toner 26A For Use HP M402D / M402d / M402n / M402dn / M402dw / M402m / M402dne / M426fdw,৳ 800.00,0.00 Pieces,10107,
Toner 308/49A For Use LBP- 1320 / 1160 / 3390 / 3392,৳ 600.00,0.00 Pieces,10108,
Toner 308A For Usen Canon LBP-3300,৳ 600.00,0.00 Pieces,10109,
Toner 325A For Use Canon LBP-6030,৳ 500.00,-1.00 Pieces,10110,
Toner 333H for Canon LBP-8780x,"৳ 3,150.00",0.00 Pieces,10111,
Toner 64A,"৳ 2,700.00",0.00 Pieces,10112,
Toner 78A For Use HP P1566 / 1567 / 1568 / 1569 / 1606 / 1606dn,৳ 500.00,-1.00 Pieces,10113,
Toner 79A,৳ 800.00,-1.00 Pieces,10114,
Toner 85A for Canon LBP-6030,৳ 640.00,-50.00 Pieces,10115,
Toner 85A/325 For Use HP P1005 / P1006 / P1100 / P1102 / P1102W / P1503 / P1506 / M1132 / LBP 6000 / 6030 / 6200 / 3018 / 3010 / M1214,৳ 380.00,0.00 Pieces,10116,
"Toner 94A Black LaserJet Toner Cartridge, CF294A (Imported)","৳ 1,500.00",0.00 Pieces,13964,
Toner ACO 05A for HP LaserJet P2035 / P2035n / P2055dn / P2055x (Imported),"৳ 1,300.00",0.00 Pieces,10117,
Toner ACO 26A For Use HP M402D / M402d / M402n / M402dn / M402dw / M402m / M402dne / M426fdw,"৳ 1,500.00",1.00 Pieces,10118,
TONER ACO 285/435/312/325/ USE FOR 1212 / 1214 / 1217 / P1100 /1102 / M1130 / 1132 / 1210/LBP-6000 / 6030 / 6018 / 6020 / 3010 / 3030 / P1002 / 1003 / 1004 / 1005 / 1006 / 1009 / 3010 / 3050,৳ 800.00,1.00 Pieces,10119,
Toner ACO HP 17A Black Use For M102A-(CF217A),"৳ 1,600.00",0.00 Pieces,10120,
Toner Asta 4 pcs set Yellow / Black / Cyan / Magenta (HP 202A) HP color laser MFP M254 / M280 / 281,"৳ 12,000.00",0.00 Pieces,10121,
Toner Best Challenger 76A for HP M404 / M404dn / M404dw / M404n / M428 / M428fdn / M428fdw,"৳ 2,200.00",0.00 Pieces,10122,
Toner BEST CHALLENGER- 17A Black Use for M102A-(CF217A),"৳ 1,300.00",0.00 Pieces,10123,
Toner Cartridge (Black) Sharp MX-560NT MX-M364 / 365 / 464 / 465 / 564 / 565 (Copy),"৳ 4,500.00",0.00 Pieces,10124,
Toner Cartridge (Black) Sharp MX-560NT MX-M364 / 365 / 464 / 465 / 564 / 565 (Original),"৳ 9,500.00",0.00 Pieces,10125,
Toner Cartridge Brother TN-2320 Black (TN-2320)(Premium),৳ 900.00,0.00 Pieces,10126,
Toner Cartridge Chip for HP Color LaserJet Pro MFP M176n / M177fw / M176 / M177fw (130A / CF350A / CF353A / CE314A / CF354A ),৳ 500.00,10.00 Pieces,10127,
Toner Cartridge Drum Drive Gear for HP M402 / M403 / M426 / M427 / M427fdw (RU9-0036),৳ 450.00,15.00 Pieces,10128,
Toner Cartridge Toshiba T-2309C,"৳ 4,200.00",0.00 Pieces,10129,
Toner Cartridge Toshiba T-2309C Genuine,"৳ 4,200.00",-1.00 Pieces,10130,
Toner Cartridge Toshiba T-3008P Black (Imported) (Grade-A),"৳ 2,300.00",0.00 Pieces,10131,
Toner Cartridge Toshiba T2309E Copier - Compatible:  Toshiba e-Studio 2303A / 2309A / 2809A / 2803AM / 2303AM,"৳ 2,500.00",1.00 Pieces,10132,
Toner Cartridge Xerox 3330 (106R03625) (Black) (Grade-A),"৳ 3,000.00",0.00 Pieces,10133,
TONER CARTRIDGES FOR SHARP AR-5320 (COPY),"৳ 4,000.00",0.00 Pieces,10134,
TONER CARTRIDGES FOR SHARP AR-5320 (ORIGINAL),"৳ 5,500.00",0.00 Pieces,10135,
Toner challenger Compatible Samsung ML-1020,"৳ 1,200.00",0.00 Pieces,10136,
Toner Chip MX-237 / MX237 for SHARP AR-6018D / 6020D / 6026N / 6031N / AR6018D / AR6020D / AR6023D / AR6026N / AR6031N,৳ 500.00,20.00 Pieces,10137,
Toner Chip Sensor For HP Laserjet Pro P1007 / P1102 / M1132 / 1212 Printer (RC2-1116),"৳ 1,000.00",5.00 Pieces,10138,
Toner Chip T-2309E For Toshiba E-STUDIO 2303A / 2309A / 2809A Printer Black Toner Powder Reset Refill Cartridge Chips(Imported),৳ 300.00,0.00 Pieces,10139,
Toner Compatible BEST CHALLENGER 38A Black (Q1338A) Run By 4200 Printer,"৳ 2,000.00",0.00 Pieces,10140,
Toner Computable New HP 17A Black Use For M102A-(CF217A),"৳ 1,800.00",0.00 Pieces,10141,
Toner Detect Spring For Hp M107A (6789330),৳ 350.00,33.00 Pieces,10142,
Toner Detector,৳ 600.00,0.00 Pieces,10143,
Toner Detector,"৳ 1,300.00",0.00 Pieces,13739,
Toner for  Brother 2365 / 2375,৳ 630.00,1.00 Pieces,10144,
Toner for 85a,৳ 950.00,0.00 Pieces,10145,
Toner for Brother 2320 Number-2305,৳ 850.00,-1.00 Pieces,10146,
Toner For Canon LBP-6030,৳ 650.00,-30.00 Pieces,10147,
Toner For Canon LBP-6230,"৳ 1,320.00",0.00 Pieces,10148,
Toner for Canon LBP-6780x,"৳ 1,750.00",0.00 Pieces,10149,
Toner for HP LaserJet Pro 4003dn Printer Toner Model-151A (W1510A),"৳ 1,900.00",-1.00 Pieces,10150,
Toner for Kyocera TK‑7230 Computable New,"৳ 4,800.00",0.00 Pieces,13898,
Toner for Ricoh MP2014 Computable New,"৳ 1,500.00",0.00 Pieces,13946,
Toner for Toshiba T-1810D Photocopier (NOB) (Imported) (Grade-A),"৳ 1,600.00",0.00 Pieces,10151,
Toner HP 147A Black Original LaserJet #W1470A,"৳ 24,200.00",0.00 Pieces,10152,
Toner HP 81A Black Original LaserJet (CF281A),"৳ 24,600.00",0.00 Pieces,10153,
"Toner HP55A / Canon 324 ACO Brand Use For P3015,LBP-6750","৳ 2,250.00",0.00 Pieces,10154,
Toner Kyocera TASKALFA 1800 Toner / TK4109 for Taskalfa 1801 / 2200 / 2201,"৳ 2,400.00",0.00 Pieces,10155,
Toner MX-237GT,"৳ 4,000.00",0.00 Pieces,10156,
Toner NPG-59,৳ 950.00,0.00 Pieces,10157,
Toner Pantum NT-C216B (Original),"৳ 2,500.00",0.00 Pieces,10158,
Toner Premium 26A Black for Use-Printer- HP M402D / M402d / M402n / M402dn / M402dw / M402m / M402dne / M426fdw / M426dw,"৳ 1,200.00",0.00 Pieces,10159,
Toner Premium 35A / 312 Black for Use-Printer- HP P1005 / P11006 / LBP-3010 / 3018 / 3050 / 3100 / 3108 / 3150,৳ 800.00,0.00 Pieces,10160,
Toner Premium 80A / 05A Black for Use-Printer- HP P2030 / 2035 / 2035n / 2050 / 2055d / P2055n / 2055x / 400 / M401 / M401dn / M425,৳ 800.00,0.00 Pieces,10161,
Toner Premium 85A / 325 Black for Use- HP P1005 / P1006 / P1100 / P1102 / P1102W / P1503 / P1506 / M1132 / LBP 6000 / 6030 / 6200 / 3018 / 3010 / M1214,৳ 700.00,0.00 Pieces,10162,
Toner Reset Chip for Lexmark E230 / E240 / E232 / E330 / E332 / E340 / for Dell 1700 / 1710 for IMB 1412/ 1512 Cartridge chip 12A8400 (Imported),৳ 400.00,0.00 Pieces,10163,
Toner Sensor PCB for Brother 7080 / 7180 / 7380 / 7480 / 7880 / 2700 / 2520 / 2540 / 2365  (B51 2394-1),৳ 700.00,9.00 Pieces,10164,
Toner System Lock,৳ 700.00,"1,110.00 Pieces",10165,
Toner T-2309C for Use- TOSHIBA 2303AM / 2309A / 2803AM / 2809A,"৳ 1,800.00",0.00 Pieces,10166,
Toner Toshiba T-2309C e-studio (Grade A) (Imported),"৳ 1,400.00",1.00 Pieces,10167,
Toner Toshiba T-2309P e-studio (Grade A) (Imported),"৳ 1,700.00",0.00 Pieces,10168,
Toner Toshiba T-2323C e-studio (Grade A) (Imported),"৳ 1,700.00",0.00 Pieces,10169,
Toner-310A OPC drum use for canon lbp 3410 / 3460 / 6280k / 6330k / LBP3410 / LBP3460 / LBP6280k / LBP6330k / LBP-6330k printer toner cartridge(Toner OPC),৳ 200.00,0.00 Pieces,10170,
Toothed Belt + Tensioner For HP 1102,৳ 800.00,9.00 Pieces,10171,
Top Cover For Canon LBP-6030,"৳ 1,500.00",0.00 Pieces,10172,
Top Cover For Canon LBP-6030 (Computable New),"৳ 1,800.00",6.00 Pieces,13725,
TOP POWER  BATTERY 12 VOLT 7.5 AH,"৳ 1,300.00",0.00 Pieces,10173,
"TORSION SPRING,FOR LQ-2180/2190/300+",৳ 500.00,47.00 Pieces,10174,
Toshiba 1TB Sata Desktop Hard Disk,"৳ 3,700.00",0.00 Pieces,10175,
Toshiba 1TB Sata Laptop Hard Disk,"৳ 3,800.00",0.00 Pieces,10176,
TOSHIBA 2450CS TONER ORIGINAL,"৳ 5,300.00",0.00 Pieces,10177,
TOSHIBA 2450CS TONER ORIGINAL GRADE A,"৳ 3,000.00",0.00 Pieces,10178,
TOSHIBA DESKTOP HARD DISK 1TB,"৳ 3,700.00",0.00 Pieces,10179,
Toshiba E STUDIO 163 165 166 167 230 280 Drum Clening Blade,৳ 700.00,10.00 Pieces,10180,
Toshiba E Studio 452 devoloper Gear Set,৳ 0.00,10.00 Pieces,10181,
Toshiba E-Studio 358/458,৳ 0.00,0.00 Pieces,10182,
Toshiba E-Studio Toner cartridge,"৳ 3,500.00",0.00 Pieces,10183,
Toshiba E-Studio/353/450  Drum Clening Blade,৳ 700.00,5.00 Pieces,10184,
Toshiba E-Stuido 2508A 25PPM Monochrome Copier Machine,"৳ 145,500.00",0.00 Pieces,10185,
TOSHIBA ESTUDIO 282 / 230 / 232 / 233 / 200L / 202L / 203L / LVPS MAIN POWER SUPPLY (IMPORTED),"৳ 4,000.00",1.00 Pieces,10186,
TOSHIBA HARD DISK 2TB,"৳ 5,600.00",0.00 Pieces,10187,
TOSHIBA HARD DISK 500 GB,"৳ 1,500.00",0.00 Pieces,10188,
TOSHIBA PORTABLE HARD DISK 2TB,"৳ 5,500.00",0.00 Pieces,10189,
Toshiba T-2309C  Toner,"৳ 2,000.00",0.00 Pieces,10190,
Toshiba T-2507P Black,"৳ 1,900.00",0.00 Pieces,10191,
TP LINK 300MBPS ROUTER MODEL-820,"৳ 1,300.00",0.00 Pieces,10192,
TP LINK PCI LAN CARD-10/100,৳ 400.00,2.00 Pieces,10193,
TP LINK POWER ADAPTER,৳ 500.00,1.00 Pieces,10194,
TP-Link Tapo C200 2MP Home Security Wi-Fi Dome IP Camera,"৳ 3,200.00",0.00 Pieces,10195,
tp-link tl-sf1005d switch 5 ports 10/100mbps (Grade-A),৳ 750.00,1.00 Pieces,10196,
"TRACTOR ASSY,FOR LQ-300+,300+II","৳ 1,500.00",2.00 Pieces,10197,
"TRACTOR ASSY,FOR LQ-300+,300+II (Grade A)",৳ 1.00,19.00 Pieces,10198,
"TRACTOR ASSY,FOR LQ-310","৳ 1,800.00",7.00 Pieces,10199,
"TRACTOR ASSY,FOR LQ-310 (MBR)","৳ 2,000.00",0.00 Pieces,10200,
Tractor Gear for Epson LX 300+ LX 300+II (1018190),৳ 300.00,30.00 Pieces,10201,
Tractor Gear for Epson LX 300+ LX 300+II (1018190MBR),৳ 0.00,"11,110.00 Pieces",10202,
TRACTOR GEAR LQ-2180/2190/590,৳ 60.00,40.00 Pieces,10203,
Tractor Lock,৳ 0.00,0.00 Pieces,10204,
TRACTOR UNIT DFX-8500,"৳ 3,500.00",1.00 Pieces,10205,
TRACTOR UNIT DFX-9000,"৳ 3,000.00",2.00 Pieces,10206,
TRACTOR UNIT FOR EPSON LQ-2090,"৳ 2,000.00",4.00 Pieces,10207,
TRACTOR UNIT FOR EPSON LQ-2190,"৳ 1,500.00",6.00 Pieces,10208,
Tractor Unit For Epson LQ-590II,"৳ 3,000.00",0.00 Pieces,10209,
Tractor Unit For LQ-2180/2190,"৳ 2,000.00",7.00 Pieces,10210,
TRACTOR UNIT LQ-590,"৳ 2,500.00",11.00 Pieces,10211,
TRACTOR UNIT SET LOCK-LQ-590,৳ 500.00,0.00 Pieces,10212,
TRACTOR UNIT SET-LQ-590,৳ 900.00,14.00 Pieces,10213,
Trade Licence Edit,"৳ 3,500.00",0.00 Pieces,10214,
Trade Licence Fine,"৳ 4,000.00",0.00 Pieces,10215,
Trade Licence Renew,"৳ 6,500.00",7.00 Pieces,10216,
trade license Renew Issue,"৳ 4,000.00",1.00 Pieces,10217,
Trailing Cable 36'' A0 FOR Design jet T520 / T730 / T830 / CQ893A / F9A29A (CQ893-67001),"৳ 1,800.00",6.00 Pieces,10218,
Transcend 16GB Pendrive,৳ 500.00,0.00 Pieces,10219,
Transcend 230S 128GB 2.5 Inch SATA SSD,"৳ 2,900.00",0.00 Pieces,10220,
Transcend DDR3 4GB RAM(Ram-PC),"৳ 1,500.00",-1.00 Pieces,10221,
Transfer Belt (ITB) Assembly for HP Color LaserJet Pro M252n / M254 / MFP M277 / M281,৳ 0.00,1.00 Pieces,10222,
Transfer belt assembly for CP5525 / CP5225 / M750 / M775 /,"৳ 13,700.00",0.00 Pieces,10223,
Transfer Belt for HP 5225/ 750 / 775 / 9100 / 5525 Only Belt (Korea),"৳ 8,000.00",0.00 Pieces,10224,
Transfer Belt for HP M553 / M554 / M555 / M577 / M578 (RM2-6560-Only Belt) (Korea),"৳ 7,500.00",1.00 Pieces,10225,
Transfer Roller For For Samsung K2200 HP M42523 / M42525 / M42623 / M42625 / M436DN / M433 / M436 / M437 / M438 / M439 / M440 / M442 / M443,"৳ 1,500.00",10.00 Pieces,10226,
TRANSISTOR for EPSON L800 / L805 (FTD01N / FTD02P),৳ 500.00,11.00 Pieces,10227,
TRANSISTOR K3564,৳ 110.00,0.00 Pieces,10228,
Transistor Set For Epson L210  / L220 Printer (C6144 A2222),৳ 170.00,55.00 Pieces,10229,
Transistor Set For Epson T1100 / L1300 / L1800 / 1390 Printer (A2210 C6082),৳ 230.00,39.00 Pieces,10230,
Transistor Set For Epson T1100 / L1300 / L1800 / 1390 Printer (A2210 C6082)(Imported),৳ 200.00,-2.00 Pieces,10231,
Transport Cost,৳ 100.00,1.00 Pieces,10232,
Transportation Fare,"৳ 9,000.00",0.00 Pieces,10233,
TRAVLE PILLOW NORMAL,"৳ 1,300.00",0.00 Pieces,10234,
TV Card Power Adaptar 5V / 1A / 2Pin,৳ 45.00,3.00 Pieces,10235,
TWINMOS 4GB DDR4 2400MHZ DESKTOP RAM,"৳ 2,300.00",0.00 Pieces,10236,
UNCOMMON DETECTOR,৳ 500.00,15.00 Pieces,10237,
UNICOL BATTERY 12VOLT 7.5 AH,"৳ 1,400.00",0.00 Pieces,10238,
Uniross Line Interactive UPS Capacity : 1200VA,"৳ 7,500.00",0.00 Pieces,10239,
Uniross Speaker,৳ 550.00,1.00 Pieces,10240,
"Universal Ink Suction Holder, Buckle Design, Ink Priming Clip Spray Kit, for 816 / 817 / 802 / 21 / 22 / 304 / 650 / 122 /  305 / 60 / 61 Cartridge",৳ 300.00,8.00 Pieces,13806,
UNIVERSAL TRAVEL ADAPTOR,৳ 450.00,1.00 Pieces,10241,
Upper Fuser (Heat) Roller for Sharp MX-M314N / ARM257 / ARM317 / MX-M260 / MX-M264N / MX-M266N / MX-M310 / MX-M316N / MX-M354N,"৳ 1,000.00",5.00 Pieces,10242,
Upper Fuser Heat Roller For Toshiba E Studio 2008A / 2508A / 3008A / 3508A / 4508A / 5008A,৳ 200.00,0.00 Pieces,10243,
Upper Roller Bushing for Sharp SHARP AR202 / AR5516 / AR5618 / AR020 / AR5015 / AR5316 / AR5320 / AR5516 / AR5520 / AR163 / AR201 / ARM160 / M161 / M205 / M206 MXM160D / MX200D / AR5618 / AR5,৳ 550.00,10.00 Pieces,10244,
